date,replies,retweets,favorites
3/10/2015 17:53,91,401,847
3/10/2015 16:36,127,3514,984
3/9/2015 22:24,359,1755,3209
3/9/2015 15:43,258,587,1174
3/8/2015 23:07,847,8094,11701
3/8/2015 19:35,102,528,1284
3/7/2015 20:58,690,6100,6528
3/7/2015 20:56,223,1776,2797
3/7/2015 20:54,218,2234,3014
3/7/2015 20:52,159,1240,2191
3/7/2015 20:50,169,1531,2393
3/7/2015 20:49,123,927,1649
3/7/2015 20:47,127,1416,2103
3/7/2015 20:45,66,1266,1850
3/7/2015 20:43,140,2536,2904
3/7/2015 20:41,136,1929,2178
3/7/2015 20:39,71,803,1342
3/7/2015 20:37,128,1864,2539
3/7/2015 20:35,65,792,1397
3/7/2015 20:33,141,2019,2311
3/7/2015 20:31,110,981,1653
3/7/2015 20:30,91,824,1256
3/7/2015 20:27,82,1194,1616
3/7/2015 20:18,109,925,1212
3/7/2015 18:56,192,1827,2409
3/7/2015 15:23,218,1147,1883
3/6/2015 22:57,310,1248,1917
3/6/2015 21:36,124,608,1013
3/6/2015 19:11,180,402,815
3/6/2015 17:07,313,1160,1716
3/5/2015 22:56,142,483,674
3/5/2015 18:53,372,751,1546
3/5/2015 16:19,504,2343,3149
3/4/2015 21:14,396,599,1260
3/4/2015 16:28,285,1201,2132
3/3/2015 23:24,149,587,1058
3/3/2015 22:27,1024,5207,9479
3/3/2015 20:02,220,604,1246
3/2/2015 23:12,534,2107,3144
3/2/2015 16:36,503,1923,2700
2/28/2015 21:33,586,936,1874
2/27/2015 22:41,687,1783,3049
2/27/2015 21:39,503,16212,20430
2/27/2015 20:54,319,717,1368
2/27/2015 18:56,216,463,1233
2/27/2015 17:41,445,1951,1367
2/26/2015 22:17,566,3072,3662
2/26/2015 19:31,229,881,1080
2/26/2015 16:24,566,2871,2950
2/26/2015 0:45,137,886,782
2/26/2015 0:27,103,718,591
2/25/2015 22:31,401,1397,1366
2/25/2015 18:37,181,915,1098
2/25/2015 16:06,280,1142,1222
2/24/2015 21:05,454,2082,2070
2/24/2015 19:03,367,1356,1505
2/24/2015 17:17,429,1508,1809
2/23/2015 23:25,393,1326,1495
2/23/2015 21:29,367,1301,1662
2/23/2015 19:36,255,1284,1609
2/23/2015 19:06,155,903,1113
2/23/2015 18:07,505,3189,3346
2/22/2015 1:18,530,1163,1595
2/20/2015 20:55,1985,11496,21665
2/20/2015 18:29,282,1094,1276
2/19/2015 23:05,451,1099,1886
2/19/2015 20:00,201,554,1114
2/19/2015 16:42,264,728,1300
2/18/2015 23:39,772,2988,3378
2/18/2015 15:43,569,1184,2123
2/18/2015 0:27,580,1738,1977
2/17/2015 19:30,178,522,1304
2/16/2015 1:07,626,827,1547
2/15/2015 17:52,402,678,1306
2/14/2015 23:32,684,2803,3724
2/14/2015 19:07,252,830,1526
2/14/2015 16:49,271,683,1438
2/14/2015 0:19,346,550,1330
2/13/2015 21:53,261,564,1206
2/13/2015 19:34,165,464,997
2/13/2015 17:01,268,672,1248
2/12/2015 23:27,592,1656,2517
2/12/2015 23:08,628,3032,3827
2/12/2015 18:33,519,1588,2308
2/12/2015 17:18,200,582,1086
2/11/2015 20:38,518,717,1245
2/11/2015 18:33,182,573,1221
2/11/2015 17:14,229,490,1010
2/10/2015 21:13,360,590,1227
2/10/2015 19:39,183,343,883
2/9/2015 23:01,468,650,1542
2/9/2015 20:46,416,772,1355
2/9/2015 19:06,250,449,1123
2/9/2015 2:54,611,6757,7397
2/7/2015 19:00,438,568,1274
2/6/2015 22:25,330,531,1267
2/6/2015 20:01,654,1699,3032
2/6/2015 19:56,372,906,2110
2/6/2015 19:53,166,676,1463
2/6/2015 19:52,326,1119,2186
2/6/2015 19:52,151,594,1354
2/6/2015 19:47,164,474,1248
2/6/2015 19:46,116,475,1212
2/6/2015 19:44,180,603,1255
2/6/2015 19:43,180,935,1593
2/6/2015 19:31,84,402,757
2/6/2015 18:36,124,398,860
2/6/2015 15:56,349,1309,2084
2/5/2015 22:24,473,1521,2707
2/5/2015 20:31,207,380,879
2/5/2015 17:06,347,568,1399
2/4/2015 23:01,277,828,1196
2/4/2015 19:54,307,741,1495
2/4/2015 18:38,205,405,969
2/3/2015 22:26,89,361,572
2/2/2015 20:05,466,634,1346
2/2/2015 16:48,475,1387,2831
2/2/2015 16:40,194,495,1171
2/2/2015 14:25,102,339,795
1/31/2015 21:16,862,1457,3269
1/31/2015 15:54,300,662,1594
1/30/2015 22:58,267,481,1208
1/30/2015 19:53,428,1647,2330
1/30/2015 16:19,244,722,1522
1/30/2015 0:12,434,1740,3669
1/29/2015 22:58,258,691,1589
1/29/2015 17:11,241,993,1937
1/28/2015 20:49,396,762,1490
1/27/2015 22:48,460,919,2063
1/26/2015 22:30,427,659,1764
1/26/2015 18:03,271,637,1490
1/26/2015 16:44,327,722,1632
1/25/2015 21:05,310,1550,2350
1/24/2015 18:52,704,873,1845
1/24/2015 16:52,537,3031,4849
1/23/2015 21:54,291,529,1265
1/23/2015 20:41,539,6026,6143
1/23/2015 15:57,238,411,1061
1/22/2015 23:28,554,1534,3086
1/22/2015 22:09,233,922,2134
1/22/2015 21:00,127,345,789
1/22/2015 19:41,324,1613,1689
1/22/2015 17:34,171,489,1043
1/22/2015 17:06,133,481,1134
1/21/2015 23:26,83,274,499
1/21/2015 22:04,220,426,1113
1/21/2015 19:39,280,687,1515
1/21/2015 17:41,263,559,1164
1/21/2015 3:43,1297,7543,12121
1/21/2015 3:20,65,402,787
1/21/2015 3:16,366,2677,4131
1/21/2015 3:15,230,2198,3789
1/21/2015 3:12,298,5930,6524
1/21/2015 3:10,165,1783,2887
1/21/2015 3:10,203,2454,4163
1/21/2015 3:08,120,1575,2345
1/21/2015 3:08,627,23831,17157
1/21/2015 3:07,146,4140,6249
1/21/2015 3:04,119,1047,2087
1/21/2015 3:04,192,3543,4026
1/21/2015 3:02,115,1229,2033
1/21/2015 3:01,96,1475,1973
1/21/2015 2:57,113,1880,2882
1/21/2015 2:56,94,2249,2603
1/21/2015 2:55,181,3039,3226
1/21/2015 2:53,257,4825,4667
1/21/2015 2:50,339,5015,5186
1/21/2015 2:47,25,416,670
1/21/2015 2:46,109,1322,1649
1/21/2015 2:45,109,1272,1882
1/21/2015 2:45,59,637,1094
1/21/2015 2:43,90,1030,1384
1/21/2015 2:43,81,1154,1591
1/21/2015 2:40,135,2413,3222
1/21/2015 2:39,94,2169,2801
1/21/2015 2:38,364,4622,4959
1/21/2015 2:36,14,260,521
1/21/2015 2:36,205,3378,4059
1/21/2015 2:35,75,1530,1921
1/21/2015 2:34,362,10149,8887
1/21/2015 2:33,199,4338,5250
1/21/2015 2:32,78,1709,2399
1/21/2015 2:31,136,4416,4413
1/21/2015 2:30,130,2140,2541
1/21/2015 2:29,117,2178,1831
1/21/2015 2:29,56,1216,1655
1/21/2015 2:28,147,1982,2371
1/21/2015 2:27,104,1141,1214
1/21/2015 2:27,26,460,612
1/21/2015 2:27,68,1085,1481
1/21/2015 2:25,372,7495,4265
1/21/2015 2:24,98,1103,1555
1/21/2015 2:24,101,1267,1712
1/21/2015 2:22,97,1195,1536
1/21/2015 2:21,71,898,1497
1/21/2015 2:20,25,313,478
1/21/2015 2:20,98,1173,1436
1/21/2015 2:18,75,1409,1889
1/21/2015 2:16,130,1757,2267
1/21/2015 2:14,138,1704,2131
1/21/2015 2:13,94,2015,2257
1/21/2015 2:06,117,1153,1151
1/21/2015 1:13,943,2482,2832
1/21/2015 0:02,142,594,869
1/20/2015 22:08,232,581,1063
1/20/2015 21:11,52,229,350
1/20/2015 20:17,223,522,1064
1/20/2015 19:01,125,445,763
1/20/2015 17:24,243,761,1381
1/20/2015 15:53,252,1182,1435
1/20/2015 14:13,356,2015,1868
1/19/2015 20:12,149,637,830
1/19/2015 16:26,419,3303,4066
1/18/2015 18:57,525,998,1569
1/18/2015 0:00,592,1199,2250
1/17/2015 17:46,198,681,1021
1/17/2015 15:44,1027,7523,14221
1/16/2015 23:19,202,1766,1639
1/16/2015 19:52,409,1737,1872
1/16/2015 16:57,274,806,1423
1/16/2015 15:01,691,7324,4307
1/15/2015 23:01,187,570,777
1/15/2015 21:55,136,419,696
1/15/2015 20:31,145,702,956
1/15/2015 18:28,203,492,977
1/15/2015 17:26,152,688,1164
1/15/2015 15:52,146,541,897
1/14/2015 22:20,300,611,1194
1/14/2015 20:38,178,433,886
1/14/2015 18:52,138,330,785
1/14/2015 17:13,555,1731,2378
1/14/2015 16:47,164,629,841
1/14/2015 0:19,226,888,964
1/13/2015 20:59,221,418,805
1/13/2015 17:53,188,550,963
1/12/2015 22:23,516,1269,2201
1/12/2015 20:17,272,785,1467
1/12/2015 17:46,386,908,1615
1/12/2015 17:43,158,593,1279
1/12/2015 17:40,192,802,1910
1/12/2015 17:37,130,650,1330
1/12/2015 17:31,211,750,1330
1/12/2015 17:27,226,926,1394
1/12/2015 17:24,126,560,1069
1/12/2015 17:14,66,342,630
1/12/2015 16:29,125,538,761
1/10/2015 23:18,728,1522,2775
1/10/2015 15:33,260,685,1338
1/9/2015 19:05,360,1083,1740
1/9/2015 16:52,333,1730,2405
1/9/2015 15:50,448,3412,4052
1/9/2015 1:18,898,5974,4950
1/8/2015 18:07,232,620,1156
1/8/2015 16:36,164,601,949
1/8/2015 15:20,194,669,1034
1/7/2015 23:15,350,1164,1877
1/7/2015 21:53,337,1076,2281
1/7/2015 21:50,323,3462,4621
1/7/2015 21:47,163,623,1345
1/7/2015 21:44,168,938,1709
1/7/2015 21:40,201,783,1530
1/7/2015 21:38,121,652,1115
1/7/2015 21:35,89,655,1146
1/7/2015 21:32,108,879,1541
1/7/2015 21:31,553,7823,8115
1/7/2015 21:21,108,410,856
1/7/2015 20:25,107,368,527
1/7/2015 20:00,94,330,706
1/7/2015 18:57,191,383,861
1/6/2015 21:23,351,607,1361
1/6/2015 19:52,403,3492,6088
1/6/2015 17:12,237,556,1196
1/5/2015 22:41,208,3500,2856
1/5/2015 20:01,274,583,1216
1/5/2015 15:35,298,589,1341
1/4/2015 19:55,432,6444,9036
1/3/2015 22:58,240,611,1176
1/2/2015 20:41,412,575,1520
1/2/2015 17:10,308,580,1453
1/1/2015 16:21,1432,6877,11110
1/1/2015 2:05,290,567,1231
1/1/2015 1:19,198,459,1064
1/1/2015 0:01,147,394,917
12/31/2014 23:13,253,590,1034
12/31/2014 22:10,230,634,1240
12/31/2014 21:06,410,1146,2070
12/31/2014 19:51,587,582,1098
12/31/2014 18:44,201,465,1149
12/31/2014 17:17,274,537,1016
12/31/2014 16:05,179,388,1098
12/31/2014 14:25,194,399,1011
12/31/2014 1:22,370,1198,1711
12/30/2014 23:47,406,1157,2313
12/30/2014 21:48,202,608,1004
12/30/2014 20:25,395,618,1314
12/30/2014 19:17,196,449,1068
12/30/2014 17:45,530,813,1277
12/30/2014 16:00,217,469,962
12/30/2014 14:28,164,349,838
12/30/2014 0:23,323,618,1136
12/29/2014 21:47,309,924,2184
12/29/2014 20:43,285,406,920
12/29/2014 19:37,356,467,1029
12/29/2014 18:28,201,349,843
12/29/2014 17:17,566,1372,2850
12/29/2014 15:56,150,328,855
12/29/2014 14:27,633,654,1028
12/28/2014 15:54,324,632,1185
12/27/2014 16:38,286,588,1279
12/26/2014 19:55,501,1378,3506
12/26/2014 18:31,406,1059,2017
12/25/2014 18:07,492,1163,2474
12/25/2014 16:33,1279,4037,9858
12/24/2014 15:57,1128,3854,9765
12/23/2014 20:57,442,482,1032
12/23/2014 19:58,160,340,832
12/23/2014 18:52,264,623,1191
12/23/2014 17:38,226,1321,1381
12/23/2014 17:24,209,1048,1524
12/23/2014 16:05,201,317,877
12/22/2014 20:49,533,475,1109
12/22/2014 18:35,247,548,1080
12/22/2014 16:12,278,421,1073
12/20/2014 19:05,430,688,1317
12/20/2014 17:02,328,608,1331
12/20/2014 15:57,191,477,1060
12/19/2014 21:49,305,604,1054
12/19/2014 18:54,289,431,870
12/19/2014 17:45,146,316,764
12/19/2014 15:50,351,389,936
12/18/2014 23:14,362,3911,5927
12/18/2014 21:49,352,844,1627
12/18/2014 19:53,170,448,911
12/18/2014 18:32,238,384,973
12/18/2014 16:57,181,608,1024
12/17/2014 23:38,334,495,1025
12/17/2014 21:09,196,580,1010
12/17/2014 19:14,145,243,535
12/17/2014 17:02,567,2122,1847
12/17/2014 16:24,116,540,1004
12/17/2014 0:09,436,2311,3009
12/16/2014 22:58,76,573,708
12/16/2014 19:06,223,555,1116
12/16/2014 1:00,279,503,778
12/15/2014 22:59,139,417,797
12/15/2014 21:35,98,325,694
12/15/2014 20:19,223,612,1197
12/15/2014 20:08,157,532,1085
12/15/2014 20:02,91,455,1007
12/15/2014 20:00,91,413,906
12/15/2014 19:49,67,298,686
12/15/2014 18:48,105,342,736
12/15/2014 17:09,134,583,851
12/15/2014 15:52,146,343,734
12/14/2014 22:35,228,813,1075
12/14/2014 18:36,197,430,910
12/14/2014 16:20,163,663,920
12/14/2014 15:11,350,972,2303
12/13/2014 20:20,222,567,1104
12/13/2014 19:12,239,856,1558
12/13/2014 17:16,148,491,857
12/13/2014 15:16,187,412,905
12/12/2014 22:46,288,527,1038
12/12/2014 18:43,52,228,386
12/12/2014 18:23,196,416,938
12/12/2014 16:57,122,519,944
12/12/2014 15:56,176,362,794
12/11/2014 21:04,77,311,527
12/11/2014 20:28,91,298,613
12/11/2014 19:46,274,732,1164
12/11/2014 17:33,186,328,752
12/11/2014 16:00,113,316,661
12/10/2014 18:59,305,406,937
12/10/2014 17:12,199,819,1384
12/10/2014 17:07,261,1924,2549
12/10/2014 16:59,87,336,672
12/10/2014 15:59,118,322,698
12/9/2014 23:49,137,528,478
12/9/2014 21:56,240,912,1617
12/9/2014 20:49,390,1368,2081
12/9/2014 20:45,193,1103,1671
12/9/2014 20:42,156,711,1164
12/9/2014 20:40,137,586,1189
12/9/2014 20:37,135,664,1183
12/9/2014 20:35,77,486,895
12/9/2014 20:26,60,285,616
12/9/2014 20:09,105,349,644
12/9/2014 15:25,157,694,1124
12/8/2014 22:40,250,564,925
12/8/2014 20:41,103,245,597
12/8/2014 19:19,147,445,918
12/8/2014 17:22,134,392,767
12/8/2014 16:02,164,286,727
12/7/2014 0:59,440,795,1485
12/6/2014 22:46,365,1098,1769
12/6/2014 21:19,291,750,1382
12/6/2014 17:00,229,404,905
12/5/2014 23:46,337,772,1493
12/5/2014 22:17,184,467,932
12/5/2014 20:48,114,421,850
12/5/2014 19:14,349,1963,2367
12/5/2014 17:49,182,654,1126
12/5/2014 16:08,260,895,1454
12/5/2014 0:53,495,3035,1977
12/4/2014 23:34,277,812,1270
12/4/2014 22:35,121,399,896
12/4/2014 21:57,342,1243,1801
12/4/2014 17:36,142,370,869
12/4/2014 16:00,122,261,628
12/3/2014 22:57,239,3621,841
12/3/2014 21:39,177,334,635
12/3/2014 20:26,155,376,645
12/3/2014 19:20,194,958,1296
12/3/2014 18:13,118,272,575
12/3/2014 16:34,138,336,648
12/2/2014 21:56,185,373,864
12/2/2014 21:21,101,299,682
12/2/2014 19:57,98,493,650
12/2/2014 18:25,200,5521,1242
12/2/2014 16:34,186,315,763
12/2/2014 0:45,249,1164,1665
12/1/2014 21:53,136,674,1210
12/1/2014 20:58,248,738,1294
12/1/2014 19:28,132,391,474
12/1/2014 18:08,157,397,815
12/1/2014 16:30,124,377,781
11/29/2014 18:06,369,567,1086
11/29/2014 16:51,223,691,1208
11/29/2014 15:36,186,638,1309
11/28/2014 18:48,183,428,899
11/28/2014 17:22,147,366,798
11/28/2014 15:47,202,762,1416
11/27/2014 21:22,487,2016,4853
11/27/2014 17:01,1482,5291,16401
11/27/2014 15:17,625,1959,4446
11/26/2014 20:15,76,225,416
11/26/2014 19:32,309,456,943
11/26/2014 18:16,250,452,913
11/26/2014 17:45,115,286,441
11/26/2014 17:12,84,333,686
11/26/2014 15:57,160,292,722
11/25/2014 23:47,428,769,1635
11/25/2014 23:42,299,834,1771
11/25/2014 23:39,238,1345,2273
11/25/2014 23:36,135,486,1036
11/25/2014 23:31,200,745,1320
11/25/2014 23:27,142,788,1267
11/25/2014 23:23,98,540,954
11/25/2014 23:11,157,566,1424
11/25/2014 23:05,103,381,669
11/25/2014 21:36,114,350,703
11/25/2014 3:09,632,1791,1835
11/24/2014 20:36,427,707,1338
11/24/2014 18:54,341,1057,1689
11/24/2014 17:30,225,618,1210
11/22/2014 22:30,766,2335,3098
11/22/2014 20:35,183,453,987
11/22/2014 19:00,853,1238,1990
11/22/2014 15:18,234,602,1156
11/21/2014 21:35,511,2876,3924
11/21/2014 21:32,356,2631,3354
11/21/2014 21:29,235,1427,2227
11/21/2014 21:26,183,955,1707
11/21/2014 21:24,135,783,1418
11/21/2014 21:22,244,1966,2571
11/21/2014 21:19,123,766,1268
11/21/2014 21:16,150,1417,2126
11/21/2014 21:14,87,626,1146
11/21/2014 21:11,84,749,1299
11/21/2014 21:09,143,807,1532
11/21/2014 21:06,119,742,1232
11/21/2014 20:58,151,893,1398
11/21/2014 20:51,67,2230,735
11/21/2014 20:13,103,486,824
11/21/2014 19:09,285,1096,1641
11/21/2014 18:10,221,863,1065
11/21/2014 17:50,794,11425,4702
11/21/2014 16:26,290,937,1556
11/21/2014 3:00,823,1945,3065
11/21/2014 2:08,583,3382,4508
11/21/2014 1:28,934,8902,9111
11/21/2014 1:24,936,12400,11719
11/21/2014 1:19,341,3949,4130
11/21/2014 1:17,246,4307,3989
11/21/2014 1:15,218,2557,2946
11/21/2014 1:13,159,3524,2137
11/21/2014 1:10,362,6916,6033
11/21/2014 1:04,203,2320,2575
11/21/2014 1:02,117,916,1162
11/21/2014 0:16,198,3868,3533
11/20/2014 22:57,385,1774,2429
11/20/2014 21:57,389,1824,2334
11/20/2014 21:06,263,991,1174
11/20/2014 19:34,304,1297,1694
11/20/2014 18:10,398,1943,4128
11/20/2014 17:08,357,1395,1773
11/20/2014 16:00,135,394,754
11/20/2014 0:35,614,1339,1739
11/19/2014 21:43,428,1199,1106
11/19/2014 20:26,148,438,798
11/19/2014 19:08,392,1185,1595
11/19/2014 16:43,367,1793,2450
11/19/2014 16:35,218,4740,4819
11/19/2014 16:32,228,955,1629
11/19/2014 16:24,92,362,741
11/18/2014 22:00,249,479,880
11/18/2014 20:35,130,319,607
11/18/2014 19:11,191,702,810
11/18/2014 17:39,113,359,674
11/18/2014 15:59,167,428,786
11/17/2014 23:02,292,556,926
11/17/2014 22:22,106,376,671
11/17/2014 21:23,220,548,958
11/17/2014 19:48,225,979,1886
11/17/2014 18:07,244,455,955
11/17/2014 16:52,135,486,751
11/17/2014 15:54,167,495,810
11/15/2014 22:51,566,3889,1446
11/15/2014 21:14,75,583,475
11/15/2014 19:29,280,621,1236
11/15/2014 17:56,171,391,692
11/15/2014 16:40,169,500,788
11/15/2014 14:09,230,895,1177
11/15/2014 3:40,215,296,782
11/15/2014 2:04,123,275,655
11/15/2014 0:45,141,222,598
11/14/2014 23:10,142,242,600
11/14/2014 21:04,661,1606,2567
11/14/2014 19:55,195,385,702
11/14/2014 19:30,170,427,508
11/14/2014 18:56,124,255,547
11/14/2014 18:03,106,260,548
11/14/2014 17:47,70,545,397
11/14/2014 17:15,90,176,464
11/14/2014 16:20,109,290,598
11/14/2014 15:29,128,332,730
11/14/2014 13:38,157,515,901
11/14/2014 0:51,163,306,657
11/13/2014 23:40,300,546,1154
11/13/2014 22:48,95,223,655
11/13/2014 21:40,118,558,894
11/13/2014 20:49,116,263,611
11/13/2014 19:43,99,222,548
11/13/2014 18:44,137,454,786
11/13/2014 17:41,114,257,616
11/13/2014 16:45,154,503,991
11/13/2014 15:48,105,465,863
11/13/2014 14:53,132,333,742
11/13/2014 14:02,212,629,1195
11/13/2014 0:59,319,1341,1616
11/12/2014 23:26,387,2240,2994
11/12/2014 22:22,171,439,765
11/12/2014 21:31,143,567,725
11/12/2014 20:29,135,471,841
11/12/2014 19:37,200,326,697
11/12/2014 18:07,270,592,1082
11/12/2014 14:02,407,1970,2764
11/11/2014 23:11,186,322,599
11/11/2014 22:07,110,207,469
11/11/2014 21:06,204,1053,1228
11/11/2014 20:06,211,416,880
11/11/2014 19:10,113,2827,1048
11/11/2014 18:10,168,450,853
11/11/2014 16:59,277,1191,1358
11/11/2014 15:48,556,2275,4013
11/11/2014 14:04,127,459,889
11/10/2014 23:20,308,1476,1848
11/10/2014 22:14,167,368,757
11/10/2014 21:11,284,1489,1449
11/10/2014 19:42,328,658,1080
11/10/2014 18:37,143,605,969
11/10/2014 17:22,283,1846,1864
11/10/2014 15:33,174,366,804
11/10/2014 14:02,155,263,631
11/8/2014 19:46,141,929,616
11/8/2014 17:51,437,2420,1561
11/8/2014 16:12,189,432,1005
11/7/2014 20:58,295,604,1095
11/7/2014 19:28,319,1201,1787
11/7/2014 17:17,408,1975,2480
11/6/2014 23:19,396,1962,3927
11/6/2014 18:14,260,954,1626
11/5/2014 21:33,1540,4835,6978
11/5/2014 19:58,343,469,896
11/1/2014 15:07,779,989,1645
10/31/2014 21:37,295,720,1529
10/31/2014 20:16,550,2296,4878
10/31/2014 19:02,355,662,1259
10/31/2014 16:02,272,704,1273
10/31/2014 15:58,181,1139,1808
10/31/2014 15:56,244,1976,2577
10/31/2014 15:53,110,745,1335
10/31/2014 15:51,227,1363,2074
10/31/2014 15:47,249,985,1547
10/31/2014 15:44,277,2790,3056
10/31/2014 15:41,139,1069,1668
10/31/2014 15:38,92,323,705
10/31/2014 15:35,191,631,1216
10/31/2014 15:34,208,1061,1783
10/31/2014 15:31,235,1798,3116
10/31/2014 15:24,80,332,652
10/30/2014 21:03,509,1464,1944
10/30/2014 18:52,155,308,674
10/30/2014 17:46,108,1005,1280
10/30/2014 16:07,186,490,842
10/30/2014 14:09,221,470,1123
10/29/2014 23:40,340,1210,2051
10/29/2014 19:42,215,467,897
10/29/2014 17:50,268,997,1233
10/29/2014 16:20,135,288,578
10/29/2014 15:03,394,2899,1685
10/28/2014 19:03,259,339,724
10/28/2014 17:53,138,313,683
10/28/2014 15:21,141,309,650
10/27/2014 22:00,261,495,931
10/27/2014 19:05,169,548,653
10/27/2014 17:25,228,437,884
10/27/2014 16:21,188,369,840
10/27/2014 14:46,111,296,699
10/25/2014 21:28,582,754,1438
10/25/2014 19:37,230,599,1179
10/25/2014 15:27,234,549,932
10/23/2014 21:18,554,422,924
10/23/2014 19:57,209,461,920
10/23/2014 18:32,205,520,873
10/23/2014 16:49,201,384,802
10/23/2014 14:55,166,305,638
10/22/2014 15:14,356,472,981
10/21/2014 22:56,263,3866,967
10/21/2014 20:45,282,755,1166
10/21/2014 17:29,206,352,734
10/21/2014 15:26,219,331,813
10/20/2014 21:08,262,379,715
10/20/2014 19:12,178,450,731
10/20/2014 18:09,176,517,812
10/20/2014 16:27,200,2857,910
10/20/2014 14:57,160,361,730
10/18/2014 18:41,441,505,946
10/18/2014 17:01,332,610,1021
10/18/2014 15:36,381,787,1466
10/17/2014 20:51,367,707,838
10/17/2014 19:42,389,857,1262
10/17/2014 17:22,502,800,1404
10/17/2014 16:01,114,271,624
10/16/2014 20:00,306,380,862
10/16/2014 18:14,218,341,722
10/16/2014 17:03,215,3687,792
10/16/2014 15:27,167,374,811
10/15/2014 22:41,373,550,895
10/15/2014 21:40,266,538,982
10/15/2014 20:27,151,351,625
10/15/2014 17:53,226,310,672
10/15/2014 16:06,340,536,889
10/15/2014 14:47,662,3083,3219
10/15/2014 0:08,305,521,895
10/14/2014 21:04,250,396,714
10/14/2014 19:19,477,623,848
10/14/2014 17:53,192,411,646
10/14/2014 16:25,161,361,614
10/14/2014 15:18,235,415,749
10/13/2014 18:44,409,478,863
10/13/2014 17:29,202,467,804
10/13/2014 15:59,232,402,923
10/11/2014 17:50,750,1380,2034
10/11/2014 16:14,441,726,1304
10/11/2014 14:47,256,464,955
10/10/2014 22:11,451,1828,2841
10/10/2014 21:02,213,352,687
10/10/2014 19:33,212,413,886
10/10/2014 19:05,115,811,1203
10/10/2014 18:36,142,315,678
10/10/2014 16:28,255,643,1029
10/10/2014 15:53,25,143,254
10/10/2014 14:42,248,644,1179
10/10/2014 13:18,259,706,1362
10/10/2014 12:00,115,338,731
10/9/2014 22:02,193,300,662
10/9/2014 21:38,249,614,994
10/9/2014 19:13,210,407,818
10/9/2014 17:39,133,589,645
10/9/2014 16:18,178,266,592
10/9/2014 15:14,235,584,856
10/8/2014 22:57,346,630,1052
10/8/2014 21:12,243,492,805
10/8/2014 19:44,190,408,860
10/8/2014 18:30,170,709,1411
10/8/2014 16:58,152,335,709
10/8/2014 15:28,224,434,732
10/7/2014 21:14,293,456,879
10/7/2014 20:00,198,433,683
10/7/2014 18:39,246,688,1153
10/7/2014 16:04,287,438,801
10/7/2014 14:47,330,4112,1745
10/6/2014 22:19,894,14983,8192
10/6/2014 21:41,136,826,456
10/6/2014 21:14,242,1268,1761
10/6/2014 19:47,228,494,840
10/6/2014 18:21,514,6353,8057
10/5/2014 16:19,342,466,1099
10/4/2014 21:29,445,701,1323
10/4/2014 20:08,344,1169,2041
10/4/2014 15:06,267,424,990
10/3/2014 21:14,367,517,883
10/3/2014 19:59,260,554,949
10/3/2014 18:50,267,1301,1564
10/3/2014 16:44,387,1545,2094
10/3/2014 15:23,339,765,1335
10/2/2014 21:45,751,3246,2614
10/2/2014 19:15,355,705,1211
10/2/2014 19:12,194,444,869
10/2/2014 19:10,161,698,1036
10/2/2014 19:07,972,3031,3112
10/2/2014 19:04,106,821,1367
10/2/2014 19:02,199,1101,1600
10/2/2014 18:59,227,817,1186
10/2/2014 18:56,133,757,1018
10/2/2014 18:54,149,653,1122
10/2/2014 18:51,175,379,691
10/2/2014 18:48,140,964,1344
10/2/2014 18:45,96,333,701
10/2/2014 18:43,84,248,490
10/2/2014 18:40,74,296,601
10/2/2014 18:38,63,251,478
10/2/2014 18:36,93,454,836
10/2/2014 18:33,95,308,598
10/2/2014 18:30,112,360,666
10/2/2014 18:28,144,637,926
10/2/2014 18:25,87,552,861
10/2/2014 18:23,114,361,671
10/2/2014 18:20,136,423,747
10/2/2014 18:17,133,401,647
10/2/2014 18:11,76,281,445
10/2/2014 17:33,112,381,603
10/2/2014 14:43,155,245,523
10/1/2014 20:50,375,543,1089
10/1/2014 19:34,139,363,720
10/1/2014 18:18,194,973,1432
10/1/2014 15:57,226,568,877
9/30/2014 20:10,327,601,961
9/30/2014 18:28,295,474,900
9/30/2014 16:21,423,798,1261
9/29/2014 19:28,164,373,576
9/29/2014 17:39,346,497,910
9/29/2014 16:10,256,717,1087
9/29/2014 14:38,222,434,774
9/27/2014 20:48,958,1574,2032
9/27/2014 17:29,259,861,789
9/27/2014 14:29,206,1125,898
9/26/2014 20:37,710,7784,3738
9/26/2014 18:46,251,1547,1017
9/26/2014 15:52,163,941,745
9/26/2014 14:11,274,1047,914
9/25/2014 22:16,502,6947,8601
9/25/2014 21:23,254,1001,1106
9/25/2014 20:03,282,800,1099
9/25/2014 18:24,266,521,824
9/25/2014 16:52,279,762,973
9/25/2014 15:15,128,450,680
9/24/2014 22:39,267,705,1116
9/24/2014 20:55,290,610,846
9/24/2014 18:05,260,528,772
9/24/2014 15:57,267,541,792
9/24/2014 14:13,262,530,728
9/23/2014 20:39,833,7739,4060
9/23/2014 19:16,261,776,1050
9/23/2014 18:21,349,1744,2102
9/23/2014 18:12,129,565,1005
9/23/2014 17:16,255,964,1441
9/23/2014 17:14,143,681,1028
9/23/2014 17:12,152,967,1220
9/23/2014 17:10,285,4579,3526
9/23/2014 17:09,153,1319,1418
9/23/2014 17:02,76,345,569
9/23/2014 16:29,113,416,699
9/23/2014 14:12,147,451,751
9/23/2014 0:49,297,1166,1033
9/22/2014 21:53,280,2889,876
9/22/2014 20:29,277,1292,1672
