,modeldate,text,retweet_count,favorite_count
1450,2020-09-20 01:29:00,I’m Joe Biden and I approve this message. https://t.co/TuRZXPE5xK,261541,955409
1451,2020-09-19 23:10:00,We must win.,58145,497627
1452,2020-09-19 22:25:00,"The Supreme Court is on the ballot. And the outcome will impact everything from health care to civil rights — affecting generations to come. 

Vote. Our future depends on it. https://t.co/Hy8C4mIL2M",13446,56971
1453,2020-09-19 21:01:00,"Justice Ruth Bader Ginsburg fought for all of us. She was a giant of the Court and unflinching in her pursuit of equal justice under the law. Because of her life’s work, we are closer to that more perfect union we’ve always strived to be. https://t.co/o30ZCuj10G",6995,33760
1454,2020-09-19 19:10:00,Justice Ruth Bader Ginsburg inspired us all. https://t.co/vQQiB1oQ2J,15283,80698
1455,2020-09-19 02:38:00,"Let me be clear: The voters should pick a President, and that President should select a successor to Justice Ginsburg.",78860,518235
1456,2020-09-19 02:33:00,"Ruth Bader Ginsburg stood for all of us. She was an American hero, a giant of legal doctrine, and a relentless voice in the pursuit of that highest American ideal: Equal Justice Under Law. May her memory be a blessing to all people who cherish our Constitution and its promise.",43391,303535
1457,2020-09-18 23:15:00,"Jill and I wish our friends in the Jewish community a very healthy and happy New Year. As we mark this new beginning, let us commit to pursuing peace and justice in the year ahead. #RoshHashanah",5909,55117
1458,2020-09-18 23:05:00,"Amy is right: our democracy depends on your vote. And you don't have to wait until November to cast your ballot.

If you're in Minnesota, head to https://t.co/NGRGPSBJok and make your plan to vote today. https://t.co/l5tXeDRdtT",2624,10860
1459,2020-09-18 21:59:52,"Now, it's time to vote. Make your plan today. #NationalBlackVoterDay https://t.co/Hy8C4mIL2M",1503,7243
1460,2020-09-18 21:59:00,"Let's be honest: my campaign wouldn't be here if it weren't for the support of Black Americans. And I know we don't have a chance to win without your support.

I'll do everything I can to earn your vote—and together, we'll build a nation that works for all. #NationalBlackVoterDay https://t.co/5JPtuHey5Z",3587,15271
1461,2020-09-18 21:22:00,"Virginia — early voting is now open! The future of our country is on the ballot, and your voice is absolutely critical to deciding who we are as a nation.
 
This is our moment.
 
Head to https://t.co/rqHXR7xuqW to make a plan to vote.
 
Democracy depends on it. https://t.co/VNlujjvN7F",4559,21225
1462,2020-09-18 21:01:00,"Frankie — I'm honored to have your support and couldn't agree more: We are at our best when we act as one America. Together, we're going to unite the country and restore the soul of the nation. https://t.co/0VFApM5Oee",3490,12571
1463,2020-09-18 20:04:53,"A Biden-Harris administration will create millions of good-paying, union jobs and ensure the future is made in America — by all of America. I’m speaking live from Hermantown, MN on how we’ll get it done. Tune in. https://t.co/ZFxVgWUt7n",2891,9879
1464,2020-09-18 18:35:00,"I can't believe I have to say this, but if I'm elected president, I won't put a climate change denier — one who called the scientific community ""a bunch of thugs"" — in charge of the National Oceanic and Atmospheric Administration. https://t.co/FcRtv8ZcYS",10316,44585
1465,2020-09-18 17:06:00,"When we needed Donald Trump to tell the truth about COVID-19, he lied to us.

When we needed him to take action to contain its spread, he spent his days golfing.

When we needed a president the most, he was nowhere to be found.

It's unforgivable.",14699,68631
1466,2020-09-18 15:15:00,"Donald Trump claimed he would be ""the greatest jobs president God ever created.""

But the fact is he's the worst jobs president in recorded history.

We can't afford another four years of his failed leadership. https://t.co/uW10KJhMsV",27888,62951
1467,2020-09-18 15:04:54,RT @KamalaHarris: The Black community understands just how critical this election is—because we are living the consequences of the last ele…,5447,0
1468,2020-09-18 02:14:00,"Folks, I just wrapped up my first CNN Town Hall of the general election. We’re in the home stretch of this campaign and your support matters more than ever.

Chip in to help us keep tonight’s momentum going: https://t.co/J2E4dtxGEK",4029,20051
1469,2020-09-18 02:10:00,What the hell makes you think I need an Ivy League degree to be president? #BidenTownHall https://t.co/fzoMjYTlZ4,10902,55584
1470,2020-09-18 01:51:00,"Unlike President Trump, I’ll be a president for all Americans — not just the ones who vote for me. #BidenTownHall https://t.co/2lttWNRl5n",7382,34746
1471,2020-09-18 01:25:00,"Here's the deal: I've condemned every form of violence, no matter what the source is. President Trump has not. #BidenTownHall https://t.co/kqoaJRLYMn",6364,24537
1472,2020-09-18 01:21:00,"As president, I will bring Americans together and finally deliver much needed policing reform. #BidenTownHall https://t.co/7iwYuXOS2p",4664,19649
1473,2020-09-18 01:16:00,You lost your freedom because President Trump didn't act. #BidenTownHall https://t.co/wOOeSSNmH6,15621,54991
1474,2020-09-18 00:59:00,I’m in this race to fight for the hardworking Americans who wake up every single day and make our country run. #BidenTownHall https://t.co/vOiOl9UK5f,4294,16976
1475,2020-09-18 00:45:00,"I'll tell you what takes away your freedom: not being able to see your kid, go to the football game, or see your mom or dad in the hospital. That's what is costing us our freedom. #BidenTownHall https://t.co/YM57H8lv2K",8442,30938
1476,2020-09-18 00:33:00,"The choice in this election couldn’t be more clear.

We can choose four more years of Donald Trump’s dark and divisive politics.

Or we can choose a path of hope and light—and build a better future for all.

Chip in to help us win. #BidenTownHall https://t.co/a1aSMb7x1G",2770,9826
1477,2020-09-18 00:24:00,This election is Scranton vs. Park Avenue.,14972,110232
1478,2020-09-18 00:19:00,President Trump knew how deadly COVID-19 was and did nothing. It’s close to criminal. #BidenTownHall https://t.co/OL3uIA1QSZ,6731,24673
1479,2020-09-17 23:50:00,"I’m about to take the stage for tonight’s Town Hall in Scranton, Pennsylvania. Tune in to @CNN now to watch live. https://t.co/zi0P1gcAiU",2288,12714
1480,2020-09-17 23:20:00,"Donald Trump wants to give his rich friends another tax cut, so they pay a lower tax rate than tens of millions of essential workers and middle class Americans.

We need a president who cares about more than the wealthy and well-connected.",10357,46060
1481,2020-09-17 22:27:00,"I’m looking forward to being back in my home town of Scranton, Pennsylvania, for tonight’s CNN Town Hall. Tune in at 8 PM ET to watch. https://t.co/yHez7c4gaq",3096,14396
1482,2020-09-17 20:46:00,"No surprise, Donald Trump is lying about my tax plan. Here’s the truth about how I’ll make corporations pay their fair share while ensuring Americans making under $400,000 don’t pay a penny more. https://t.co/0cpJjpCS33",9734,29101
1483,2020-09-17 19:02:11,"Ahead of #RoshHashanah, Jill and I want to wish everyone in the Jewish community a very happy, healthy, and sweet New Year. Tune in to our virtual event: https://t.co/ECEfGRqX5n",1830,8065
1484,2020-09-17 18:30:00,"The 100 richest Americans have made more than $300 billion during the COVID-19 crisis.
 
Now, in the middle of a pandemic and economic crisis, Donald Trump wants to give them a $29 billion tax break.
 
Let that sink in.",22576,75866
1485,2020-09-17 17:20:00,"If you make under $400,000, you will not pay a penny more in taxes when I'm president.

The super-wealthy and big corporations will finally pay their fair share — and we'll invest that money in working families.

We're going to reward work — not wealth.",40329,210907
1486,2020-09-17 15:45:00,".@realDonaldTrump, the job is to be president of all Americans. For the love of God start acting like it. https://t.co/kkHf9aWZmR",26337,148595
1487,2020-09-17 15:14:00,"We've had to endure President Trump's incompetence and dishonesty when it comes to testing, wearing masks, and socially distancing. 
 
We can't afford a repeat of those fiascos with a COVID-19 vaccine.

The stakes are too high.",10887,52442
1488,2020-09-17 14:02:00,"Yesterday, I met with some of our nation's top experts to discuss how we distribute a safe and effective COVID-19 vaccine. If I win this election, I know that there won't be a minute to waste. I'll get to work on day one implementing an effective distribution plan. https://t.co/GfgSnBwjTQ",5638,26170
1489,2020-09-17 01:25:00,"President Trump promised the opioid crisis would end ""quickly"" if he won, but the fact is drug overdose deaths are up nearly 10% across the country. It's heartbreaking.

As president, I promise I'll take action to end this epidemic. https://t.co/tnVAqXbXpm",4191,15587
1490,2020-09-17 01:10:00,"If you give a climate arsonist four more years in the White House, why would anyone be surprised if more of America is ablaze? https://t.co/DwCIoNkwk1",5426,22029
1491,2020-09-17 00:10:00,We’re going to get this virus under control and get your life back on track.,27135,224080
1492,2020-09-16 23:25:00,This is Donald Trump’s America after one term. Why would we give him a second? https://t.co/E2dwc6R30h,10566,30873
1493,2020-09-16 22:20:00,"When I said I trust vaccines, and I trust the scientists, but I don't trust Donald Trump — this is what I meant: https://t.co/oBDXcFUAek",16155,72077
1494,2020-09-16 20:48:00,"We can’t allow the Good Friday Agreement that brought peace to Northern Ireland to become a casualty of Brexit.

Any trade deal between the U.S. and U.K. must be contingent upon respect for the Agreement and preventing the return of a hard border. Period. https://t.co/Ecu9jPrcHL",17247,70292
1495,2020-09-16 19:52:09,"We all want a COVID-19 vaccine as soon as possible, but it needs to be based on science — not politics. Tune in as I discuss how we can develop and equitably distribute a safe and effective vaccine: https://t.co/KPxTaqAiVd",3079,11019
1496,2020-09-16 17:10:00,"We’ve lost nearly 200,000 Americans to COVID-19. 

It didn’t have to be this bad — but Donald Trump failed to do his job.",25308,138066
1497,2020-09-16 15:31:00,"The fact of the matter is Donald Trump doesn't have a health care plan.

I do — and you can read it here: https://t.co/gm6jgUrcaT https://t.co/LbvDvFj4m8",14074,39505
1498,2020-09-16 14:58:00,Science will win. https://t.co/1KRipY9MCi,17750,114324
1499,2020-09-16 14:20:00,"Donald Trump’s climate denial may not have directly caused the record fires we’re seeing on the West Coast. But if he gets four more years in the White House, they’ll only become more common, devastating, and deadly. https://t.co/7rsG9VDZ4w",6923,25498
1500,2020-09-16 02:20:00,"To be clear: I am not currently president. But if you chip in now, we can change that in November: https://t.co/eFS4tDfHEx https://t.co/ciqFcIGLHB",51352,228320
1501,2020-09-16 02:15:00,"Hispanic Heritage Month is a reminder of the strength we draw as a nation from our immigrant roots. No matter where your family came from, we're here because we all share the same ideals. That's the story of America — and it is well worth celebrating. https://t.co/rign44stJc",3352,12090
1502,2020-09-16 00:42:00,"Donald Trump not only suggested we sell or trade Puerto Rico — but he also left our fellow Americans without the resources they desperately needed after Hurricane Maria. It's unacceptable.

As president, I'll support the island's full recovery and invest in its people and future.",18577,93650
1503,2020-09-15 23:34:56,Today marks the official start of Hispanic Heritage Month. Tune in as we kick off our celebration from Florida: https://t.co/GMSo25KzM6,2936,11323
1504,2020-09-15 22:25:00,"As we celebrate the Independence Day of Costa Rica, Guatemala, El Salvador, Honduras and Nicaragua, we must affirm the democratic aspirations and human rights of people across Latin America.

I'll always fight for democracy and for those who come to America seeking a better life.",5444,25755
1505,2020-09-15 21:35:00,"The 16th Street Baptist Church bombing is a powerful reminder of our past and what remains at stake in this election. As we honor the memory of those four little girls, we must commit to defeating the poisonous ideology of white supremacy that lit the fuse 57 years ago.",7151,30455
1506,2020-09-15 21:00:01,"I believe that every American deserves a fair shot to get ahead and a government that treats them equally. But that hasn't been the case for the people of Puerto Rico. Today, I'm releasing my new plan to change that: https://t.co/qX7sQPPfmX",5885,21100
1507,2020-09-15 19:41:00,"For months, President Trump has failed to provide desperately needed fiscal relief to our state and local governments — and we’re seeing the consequences every day.

Our students and educators deserve better.

As president, I’ll make sure they always have the resources they need. https://t.co/E2jaIFPkzC",4163,15496
1508,2020-09-15 17:59:06,"The most sacred obligation of our government is to do right by those who defend our nation at war. I’m in Tampa, Florida, to hear from veterans and to discuss how I’ll honor that promise as president. Tune in: https://t.co/SkJOytj8gm",3447,11977
1509,2020-09-15 17:33:09,"RT @KamalaHarris: Our planet can’t afford four more years of Donald Trump. Together, @JoeBiden and I will take immediate action to tackle t…",7099,0
1510,2020-09-15 16:53:00,"Wheels up, folks. https://t.co/zQDCWhpm1v",7645,77151
1511,2020-09-15 15:03:00,"Donald Trump is not responsible for COVID-19, but he is responsible for his failed response and for lying to the American people. https://t.co/cWuEoHiUxj",13666,44237
1512,2020-09-15 14:50:00,"This morning, parents all across the West — already worried about their kids being indoors because of COVID-19 — are now also waking up worried about their kids being outside.

We need a president who takes climate change seriously.",18147,102102
1513,2020-09-15 01:30:00,"The fact is, Iran is closer to a nuclear bomb today than it was when Donald Trump took office.

Every day he’s in charge of our national security is another day our enemies are emboldened and the American people are at risk. https://t.co/hEMkpGARuo",9531,36802
1514,2020-09-15 00:35:00,"When Donald Trump thinks about climate change, he thinks “hoax.” 

I think “jobs.”

Good paying, union jobs that put Americans to work building a stronger, more climate-resilient nation. https://t.co/AKl9jZKB0s",9676,38819
1515,2020-09-14 23:25:00,".@realDonaldTrump, you know what’s actually threatening our suburbs?

Wildfires. Floods. Hurricanes.

We need to act on climate. Now.",34563,204701
1516,2020-09-14 20:45:00,Science knows. https://t.co/Pwx8meY4zw,23879,113481
1517,2020-09-14 20:35:00,"Folks, it all comes down to this. We have just 50 days until the most important election of our lifetimes.

Make a plan to have your voice heard this November. https://t.co/Hy8C4mIL2M",7583,30206
1518,2020-09-14 18:44:00,"Amy Poehler and @MayaRudolph know a thing or two about @HillaryClinton and @KamalaHarris — and I can't wait to see what they have in store for tonight's grassroots fundraiser.

Chip in now to reserve your ticket: https://t.co/EUe06GBv9U https://t.co/fDavPo1Fuo",3220,14983
1519,2020-09-14 17:28:55,Climate change is the existential challenge that will define our future as a country. Tune in as I discuss the wildfires up and down the West Coast — and how I'll tackle the climate crisis head-on and create millions of good-paying jobs: https://t.co/yMhodX8RYe,4074,13212
1520,2020-09-14 16:04:00,"50 days until Election Day. 50 days to do everything we can to make Donald Trump a one-term president.

Chip in to power our campaign through this final stretch: https://t.co/6WkyWFXVpc",3637,13915
1521,2020-09-14 14:15:00,50 days.,28550,228244
1522,2020-09-14 00:20:00,"Weapons of war have no place in our communities.

We need to ban assault weapons and high-capacity magazines.",28105,199282
1523,2020-09-13 23:30:00,"When President Trump talks about America leading the world, this is what he means. https://t.co/z2KpYhojtB",9891,25831
1524,2020-09-13 22:40:00,"I know we can beat Donald Trump and build this nation back better — but we need your help to do it. That's why we're launching our new Grassroots Fundraising Team.

Sign up and help us win this November. https://t.co/T5CN04xsXo",4358,14935
1525,2020-09-13 21:43:48,"I promise that as president, I’ll make reauthorizing the Violence Against Women Act a top priority and continue working to end gender-based violence. https://t.co/wmN7bSAUVg",2270,8390
1526,2020-09-13 21:42:51,"With each reauthorization, VAWA has become stronger.

The latest bill—passed by the House last year—would close loopholes allowing abusers to obtain guns and extend protections for Native women.

But Mitch McConnell refuses to bring it to the floor for a vote. It’s despicable.",2759,9872
1527,2020-09-13 21:42:00,"26 years ago today, the Violence Against Women Act became law. In the years since, it has saved countless lives and helped change the culture around sexual assault and domestic violence.

Writing and championing the law remains one of my proudest accomplishments. https://t.co/9pV7X9fgKq",6106,19788
1528,2020-09-13 21:04:00,"It's hard to believe, but Monday marks 50 days until Election Day. To kick off the final stretch, @HillaryClinton and @KamalaHarris are hosting a grassroots fundraiser.

You won't want to miss this, folks. Chip in to reserve your spot: https://t.co/WI4clZqxEA",3245,11906
1529,2020-09-13 19:40:00,"26 years ago today, the Senate passed 10-year bans on assault weapons and high-capacity magazines—it was an effort I was proud to champion.

These bans saved lives, and Congress should have never let them expire.

As president, I’ll take on the @NRA and we’ll ban them once again.",18487,105073
1530,2020-09-13 15:03:00,"This cold-blooded shooting is unconscionable and the perpetrator must be brought to justice.

Violence of any kind is wrong; those who commit it should be caught and punished.

Jill and I are keeping the deputies and their loved ones in our hearts and praying for a full recovery. https://t.co/330QfeIUGg",17206,84453
1531,2020-09-13 00:12:00,"In a Biden-Harris administration, “Buy American” will be more than a slogan. 

We’re going to invest an additional $400 billion in purchasing American-made products and keep good-paying jobs here at home. https://t.co/HrOOkXerMP",7507,28388
1532,2020-09-12 23:12:00,"Donald Trump and I have pretty different philosophies when it comes to giving our word.
 
Mine means something.
 
When I tell the American people I’m going to do something — I follow through. https://t.co/FCHpIGHtf2",8552,35337
1533,2020-09-12 20:30:00,"I promise you that if I’m elected president, I’ll never forget what the job is about. It’s about you — the American people. https://t.co/ACGjYymWSg",6936,24383
1534,2020-09-12 19:35:00,"Iran’s cruel execution of Navid Afkari is a travesty. No country should arrest, torture, or execute peaceful protestors or activists. 

Iran must free its other political prisoners, including Nasrin Sotoudeh, and release unjustly detained Americans. https://t.co/Jj9QZbyQL7",6516,26671
1535,2020-09-12 19:12:00,"As president, I’ll impose a tax penalty on companies that ship jobs overseas and sell products back to the U.S. — and I’ll create millions of good-paying jobs here at home.

We’re going to make sure the future is made in America — by all of America's workers. https://t.co/8smOm5MGx1",6482,26405
1536,2020-09-12 18:21:00,"The science is clear, and deadly signs like the fires out West are unmistakable — climate change poses an existential threat to our way of life.

We must act now to avoid a future defined by tragedies like the one American families are enduring today. https://t.co/iGNTQVOy3t",6244,24105
1537,2020-09-12 15:00:01,"You deserve a President and Vice President who will spend every minute of every day working to make your life better.

I promise that’s exactly what @KamalaHarris and I will do.",26634,167246
1538,2020-09-11 23:33:00,Always remember. https://t.co/BwaBSo8LFq,14980,109757
1539,2020-09-11 17:33:05,"And now, as then, we owe it to them to come together as a nation — so that Americans can once again do what we did so bravely nineteen years ago: turn from tragedy to purpose, rebuild our lives, and begin, in time, to heal.",2004,12134
1540,2020-09-11 17:33:05,"Now, as then, our heroes are ordinary people doing extraordinary things: nurses and doctors; delivery drivers and grocery clerks; public transit workers and educators; regular Americans thrust into courageous acts of sacrifice and service.",2026,12194
1541,2020-09-11 17:33:05,"This year, we mark the anniversary of 9/11 in the midst of another crisis that compels us to summon the best of the American people in the face of unconscionable, inconceivable loss — a crisis that has already taken nearly 200,000 Americans.",618,2495
1542,2020-09-11 17:33:04,"Nineteen years ago, our nation was tested by an unspeakable act of cowardice and hate. Nearly 3,000 lives were cut short: a once-unthinkable toll which tore open the hearts of Americans in every corner of the country. https://t.co/6rAF0dAd1Y",5824,25294
1543,2020-09-11 16:03:20,"As a nation, we must never forget those we lost on 9/11 and the incredible bravery of our first responders. Though the wounds of that day will never fully heal, the spirit of Americans recovered as it always does — unbowed by the efforts of those who strike against it. https://t.co/Ogn7Sbvq1Q",8441,41751
1544,2020-09-11 00:45:00,Donald Trump said he wanted to be a cheerleader for the country. We didn't need a cheerleader. We needed a president.,31399,221829
1545,2020-09-11 00:05:00,"More than 1,000 people died from COVID yesterday.

@realDonaldTrump watched eight hours of TV.

If I’m president, you might not always agree with me. But I promise you I will always show up and fight for you. https://t.co/HvVJLS83TZ",30926,85663
1546,2020-09-10 21:33:00,"Donald Trump is holding a rally in Michigan today—while also refusing to fully fund their National Guard.

These are frontline workers against COVID-19, responsible for testing and distributing food and medical supplies.

Michiganders need a pandemic response—not a pep rally. https://t.co/UkEqVv9zXe",9912,28597
1547,2020-09-10 20:45:00,Do your part. Wear a mask. https://t.co/pdnEecS49Q,23495,130155
1548,2020-09-10 20:00:01,"Make no mistake: Climate change is already here — and we’re witnessing its devastating effects every single day. 

We have to get President Trump out of the White House and treat this crisis like the existential threat that it is. https://t.co/NXzkpaRVsY",6869,23803
1549,2020-09-10 18:50:00,"To everyone struggling right now, I want you to know that you are not alone. You’re seen, you’re heard, and you’re loved. 

If you need help, please don’t hesitate to visit https://t.co/tPKtlFFCIY. 

Better days lie ahead, I promise. #WorldSuicidePreventionDay",6225,23575
1550,2020-09-10 17:50:00,"The images coming out of California, Oregon, Washington, and other Western states are truly horrifying. If you’re in an impacted area, please heed the warnings from your local authorities and stay safe. Jill and I are keeping you all in our prayers. https://t.co/39vcORJEBX",7218,37328
1551,2020-09-10 16:38:00,How many more people have to suffer because of President Trump's lies? https://t.co/m2spzGCKgd,17035,46961
1552,2020-09-10 15:54:00,Donald Trump said he didn't want to tell the truth and create a panic. So he did nothing and created a disaster.,73022,330437
1553,2020-09-10 13:38:00,"I got to meet Lou Brock back in March. I joked that I had really just come to St. Louis to see him—and let me tell you, our meeting was a real highlight. Lou was a true legend and a man of integrity. Jill and I are keeping his loved ones in our prayers during this difficult time. https://t.co/ZStoBAnk7V",2620,18469
1554,2020-09-10 01:28:00,"Donald Trump knew that COVID-19 was dangerous. He knew it was deadly. And he purposely downplayed it.

Now, nearly 200,000 Americans are dead.

It’s unconscionable. https://t.co/SLqqhmWy8E",24333,66305
1555,2020-09-09 23:35:00,You deserve a president who tells you the truth.,49924,379742
1556,2020-09-09 22:45:00,"If Donald Trump had acted just two weeks earlier, 54,000 lives could have been spared in March and April alone. 

Instead, he downplayed the threat and refused to take action — costing lives and sending our economy into a tailspin.

It’s an unjustifiable dereliction of duty.",21144,90505
1557,2020-09-09 21:27:00,"Roberto Clemente was an incredible baseball player. He was a barrier breaker and a humanitarian. As he rose to fame, he lifted the Black and Latino communities with him.

I may be a Phillies fan, but I’m always proud to honor the legacy of #21. https://t.co/ZWSfIBUD0p",3143,18259
1558,2020-09-09 20:18:00,"I promise you that if I’m elected, I’ll always tell you the truth.

I’ll listen to the experts and do everything I can to contain this virus.

And I’ll always put your health and safety first — no matter the political cost.",23808,136994
1559,2020-09-09 18:07:00,"Donald Trump knew.

He lied to us for months.

And while a deadly disease ripped through our nation, he failed to do his job — on purpose.

It was a life or death betrayal of the American people. https://t.co/WDmVUvmmJk",36460,128901
1560,2020-09-09 17:41:17,"I’m in Warren, Michigan, to discuss how a Biden-Harris administration will ensure the future is made in America — by America’s workers. Tune in now: https://t.co/OzJ3Vnc8kd",3013,12637
1561,2020-09-09 16:20:00,"The right to vote is the most sacred American right there is — exercise it. 

Make your voice heard this November. https://t.co/Hy8C4n0lUk",5398,21660
1562,2020-09-09 15:35:00,RT @KamalaHarris: The images we’re seeing from the West Coast are absolutely horrifying. I’m eternally grateful for our brave firefighters…,4104,0
1563,2020-09-09 14:20:00,"President Obama and I rescued the auto industry and helped Michigan's economy come roaring back.

Donald Trump squandered it — and hardworking Michiganders are paying the price every day. https://t.co/kXjyPbsj8s",9534,30789
1564,2020-09-09 00:48:26,"Given his track record, no one can take Trump’s word alone on a COVID-19 vaccine. But with satisfactory answers to these questions, every American can have confidence in a safe and effective COVID-19 vaccine. https://t.co/074K1HD9wf",2665,11681
1565,2020-09-09 00:48:26,"3: What is the plan to allocate and distribute vaccines to Americans cost-free, safely, equitably, and without politics?
 
President Trump should release a detailed distribution plan to ensure every American — not just the wealthy and well-connected — receives the vaccine.",2388,12022
1566,2020-09-09 00:48:26,"2: Who will validate that the Administration’s decision to greenlight a COVID-19 vaccine is driven by science and not political motivation?
 
We must hear uncensored statements on efficacy and safety from @FDACBER, the @US_FDA vaccine advisory committee, and Dr. Fauci.",1772,8542
1567,2020-09-09 00:48:25,"1: What criteria will be used to ensure a vaccine meets the scientific standard of safety and efficacy?

The FDA must clarify what criteria it will use, and President Trump must commit to respecting the independent judgment of the non-political professional staff at the FDA.",2390,12006
1568,2020-09-09 00:48:25,"A safe and effective COVID-19 vaccine could save countless lives. We need one as soon as possible.

But while I see a vaccine as a product of science, President Trump sees it as a political tool.

Politics should play no role in this. The Administration must answer the following:",9737,46482
1569,2020-09-09 00:15:00,Donald Trump is incapable of providing the leadership this moment requires.,27539,201793
1570,2020-09-08 22:56:33,RT @KamalaHarris: Let me tell you about Joe. https://t.co/EPowSeTGep,5476,0
1571,2020-09-08 22:28:00,"Every single American worker deserves the chance to join a union. As president, I’ll strengthen our labor unions and ensure workers can bargain for the pay, benefits, and workplace protections they deserve. https://t.co/Yqd8D5SzbQ",3066,11790
1572,2020-09-08 20:50:00,I can tell you few people know me as well as @BarackObama and @KamalaHarris do. https://t.co/LwkVSCglGS,7467,39967
1573,2020-09-08 20:00:56,"Just months ago, Donald Trump was planning to allow oil and gas drilling off the coast of Florida.
 
Now, with 56 days until the election, he conveniently says that he changed his mind. Unbelievable.
 
You don't have to guess where I stand: I oppose new offshore drilling. https://t.co/oxfQNIymBh",7945,33045
1574,2020-09-08 19:21:00,"On this feast day of Cuba’s patron saint la Virgen de la Caridad del Cobre, Jill and I pray that the love and compassion “Cachita” inspires will fill the hearts of Cubans and believers around the world. https://t.co/Vn1FoFV4Uo",3995,15426
1575,2020-09-08 18:00:00,"Unlike Donald Trump, I'll listen to the experts and heed their advice — especially when it comes to matters of health and safety.

You should expect nothing less from your president. https://t.co/RwF1BQtJAh",5430,20668
1576,2020-09-08 16:30:00,"This economy may be working great for Donald Trump and his wealthy friends — but it's not working for the rest of America.

It's time we change that.",22254,127139
1577,2020-09-08 14:10:00,"At our best, America has always been generous, kind, and optimistic. We treat each other with dignity, give hate no safe harbor, and leave no one behind.

I believe we can be that nation once again.",15386,82105
1578,2020-09-08 00:10:00,"Mr. President — If you’re so good at making deals, then why does your trade deal cost American workers so much pain while letting China off the hook for its biggest trade abuses? https://t.co/mL8a67CTAw",16186,52828
1579,2020-09-07 22:30:00,"As president, I’ll make record investments in American industry and create millions of good-paying, union jobs.

We’re going to make sure the future is made in America — and built by union workers. https://t.co/rt5RD9Fdi0",4182,16352
1580,2020-09-07 21:15:00,"Wall Street didn't build this country — the middle class did. And unions built the middle class.

Donald Trump doesn't understand that. We need a president who does.",18868,99056
1581,2020-09-07 19:45:00,"It's not enough to just thank our essential workers — we need to pay them. As president, I’ll:

- Raise the minimum wage to $15
- End the tipped minimum wage
- End the sub-minimum wage for people with disabilities
- Ensure everyone has strong benefits",26401,152396
1582,2020-09-07 18:24:00,"For years, President Trump and Republicans have waged a war on America's labor unions. 

It will end on my watch.

I'll sign the PRO Act — making it easier for workers to organize and collectively bargain — and be the strongest labor president workers have ever had.",11422,52490
1583,2020-09-07 16:45:00,"Together, we can build a future that reflects working people’s courage and ambition. One that not only offers good jobs — but the dignity, equity, shared prosperity, and common purpose due to every American. https://t.co/FDLGMKCgWD",3929,16132
1584,2020-09-07 16:06:00,"The 40-hour workweek
Minimum wage
Overtime pay
Health care 
Workplace safety protections

They’re all because of unions — and it’s time we recognize that.",23055,128918
1585,2020-09-07 14:00:01,"Today, we honor the generations of union workers who fought for the rights, power, wages, and benefits that built and sustained the great American middle class. #LaborDay https://t.co/gTqE9tYUKd",14459,62409
1586,2020-09-07 00:45:00,We need to restore honor and decency to the White House.,38466,289848
1587,2020-09-07 00:20:23,"Time and again, the president has refused to provide Puerto Rico with much-needed resources. He’s repeatedly insulted Puerto Ricans and this latest action is another example of his disrespect for the island. 

This ends when I’m elected president. https://t.co/FitVSFl8bS",7628,32729
1588,2020-09-06 22:15:00,"Donald Trump promised to be ""the greatest jobs president God ever created.""

But in reality, he's on track to become the first president in modern history to leave office with fewer jobs than when he entered.

American workers can't take four more years of his failed leadership.",20854,98118
1589,2020-09-06 20:30:00,"We all want our schools to reopen — but we need to do it in a way that puts the health and safety of our students and educators first.

Here's how @KamalaHarris and I will reopen our schools safely and effectively: https://t.co/yJswM3PliF",5695,22885
1590,2020-09-06 18:30:00,We know what President Trump thinks of our nation's veterans. Here is what they think of him. https://t.co/QX910VyP0u,29159,78840
1591,2020-09-06 16:45:00,It’s time we reward work — not just wealth.,23545,178084
1592,2020-09-06 14:33:00,Be a patriot. Wear a mask. https://t.co/LrXyfxphuD,17798,87762
1593,2020-09-06 00:00:01,"The economy wasn’t working for folks long before this virus hit. That’s why @KamalaHarris and I won’t just build back to the way things were — we’re going to build back better.

We’re going to make sure everyone has a fair shot to get ahead. https://t.co/rt5RD9Fdi0",6025,23687
1594,2020-09-05 22:22:00,"As president, I will:

- Call for nationwide mask mandates
- Implement widespread testing
- Accelerate the development of treatments and vaccines

I’m ready to work on day one to contain the spread of this virus and get our country back on track.",23813,161292
1595,2020-09-05 20:32:00,"Nicaraguan asylum seekers fleeing oppression deserve to have their cases heard. Instead, they’re being deported back into the tyrannical grip of Daniel Ortega without a chance to pursue their claims.

President Trump’s cruelty truly knows no bounds. https://t.co/FxhjCUXkZ8",5457,21351
1596,2020-09-05 19:18:00,"Mr. President, enough with the weekend golf trips and erratic tweets. It's time for you to get to work and control the spread of this virus. https://t.co/SfsEQMgc5z",37210,192980
1597,2020-09-05 17:50:00,Our nation’s veterans speak for themselves. https://t.co/ai5Y1MzCaQ,18081,48759
1598,2020-09-05 00:00:00,"Every day Donald Trump proves how morally unfit he is to lead our nation.

In 60 days, we have to vote him out. https://t.co/EteeruIOm6",7554,36500
1599,2020-09-04 21:09:09,"Now is not the time for a victory lap, Mr. President. Just because your wealthy friends and donors are doing well doesn't mean everyone else is.

Get off the golf course. Call the leaders of Congress to the White House. And make a deal that delivers for working people.",7450,39566
